測定日時,ロットid,工程,工程詳細,ジャケット温度,内容物温度,ジャケット圧,外気温,湿度
2025/11/3 8:34,KMC2025110301A200,冷却,,19.8,31.9,0.202,15,55.2
2025/11/3 8:35,KMC2025110301A200,冷却,,19.8,31.4,0.206,16.2,54.8
2025/11/3 8:36,KMC2025110301A200,充填移送,攪拌待機中,20,30.9,0,15,54.3
2025/11/3 8:37,KMC2025110301A200,充填移送,攪拌待機中,20.1,30.3,0,15.2,55.8
2025/11/3 8:38,KMC2025110301A200,充填移送,攪拌待機中,20.2,30.3,0,15.2,55.6
2025/11/3 8:39,KMC2025110301A200,充填移送,攪拌待機中,20.2,30.5,0,15.4,54.1
2025/11/3 8:40,KMC2025110301A200,充填移送,攪拌待機中,20.3,30.6,0,15.3,55.9
2025/11/3 8:41,KMC2025110301A200,充填移送,攪拌待機中,20.1,30.7,0,15.3,54.1
2025/11/3 8:42,KMC2025110301A200,充填移送,攪拌待機中,20.3,30.7,0,15,54.8
2025/11/3 8:43,KMC2025110301A200,充填移送,攪拌待機中,20.2,30.6,0,15.2,54.4
2025/11/3 8:44,KMC2025110301A200,充填移送,攪拌待機中,20.1,30.9,0,15,54.2
2025/11/3 8:45,KMC2025110301A200,充填移送,攪拌待機中,20.2,30.8,0,14.8,54.6
2025/11/3 8:46,KMC2025110301A200,充填移送,攪拌待機中,20,30.8,0,14.9,54.6
2025/11/3 8:47,KMC2025110301A200,充填移送,攪拌待機中,20.1,30.8,0,15.2,55.5
2025/11/3 8:48,KMC2025110301A200,充填移送,攪拌待機中,20,30.9,0,14.2,54.2
2025/11/3 8:49,KMC2025110301A200,充填移送,攪拌待機中,19.8,30.9,0,14.2,55.8
2025/11/3 8:50,KMC2025110301A200,充填移送,攪拌待機中,20,31,0,15.5,55.3
2025/11/3 8:51,KMC2025110301A200,充填移送,攪拌待機中,20,31.1,0,14.7,55.5
2025/11/3 8:52,KMC2025110301A200,充填移送,攪拌待機中,19.9,31.1,0,14.8,55
2025/11/3 8:53,KMC2025110301A200,充填移送,攪拌待機中,19.7,31.3,0,14.9,54.9
2025/11/3 8:54,KMC2025110301A200,充填移送,攪拌待機中,19.8,31.4,0,14.1,55.7
2025/11/3 8:55,KMC2025110301A200,充填移送,攪拌待機中,19.8,31.5,0,15.1,54.8
2025/11/3 8:56,KMC2025110301A200,充填移送,攪拌待機中,19.7,31.5,0,15.6,54.4
2025/11/3 8:57,KMC2025110301A200,充填移送,攪拌待機中,19.9,31.4,0,15.9,54.1
2025/11/3 8:58,KMC2025110301A200,充填移送,攪拌待機中,20,31.5,0,16.2,55.5
2025/11/3 8:59,KMC2025110301A200,充填移送,攪拌待機中,20,31.7,0,14.6,54.9
2025/11/3 9:00,KMC2025110301A200,充填移送,攪拌待機中,19.8,31.9,0,13.7,55.1
2025/11/3 9:01,KMC2025110301A200,充填移送,攪拌待機中,19.8,32,0,13.4,55.9
2025/11/3 9:02,KMC2025110301A200,充填移送,攪拌待機中,19.7,32,0,13.3,54.1
2025/11/3 9:03,KMC2025110301A200,充填移送,攪拌待機中,19.8,31.9,0,16.8,54
2025/11/3 9:04,KMC2025110301A200,充填移送,攪拌待機中,19.8,31.9,0,16.6,54.5
2025/11/3 9:05,KMC2025110301A200,充填移送,攪拌待機中,19.7,32.1,0,16.8,55.3
2025/11/3 9:06,KMC2025110301A200,洗浄,荒洗い,19.9,32.1,0,15,54.7
2025/11/3 9:07,KMC2025110301A200,洗浄,荒洗い,20.1,32.2,0,15.1,54.9
2025/11/3 9:08,KMC2025110301A200,洗浄,荒洗い,20.3,12.7,0,15.2,55.3
2025/11/3 9:09,KMC2025110301A200,洗浄,荒洗い,20.6,13.1,0,15.2,54.8
2025/11/3 9:10,KMC2025110301A200,洗浄,荒洗い,20.2,12.9,0,15.4,55
2025/11/3 9:11,KMC2025110301A200,洗浄,昇温,45.2,12.6,0,15.4,54.1
2025/11/3 9:12,KMC2025110301A200,洗浄,昇温,63.9,13.1,0.088,15.2,55
2025/11/3 9:13,KMC2025110301A200,洗浄,昇温,78.1,16.5,0.157,14.9,55.9
2025/11/3 9:14,KMC2025110301A200,洗浄,昇温,88.7,21.2,0.211,14.7,55.4
2025/11/3 9:15,KMC2025110301A200,洗浄,昇温,96.6,26.8,0.253,14.6,55.4
2025/11/3 9:16,KMC2025110301A200,洗浄,昇温,102.5,33.1,0.285,14.6,55.3
2025/11/3 9:17,KMC2025110301A200,洗浄,昇温,106.9,39.3,0.311,14.5,55.9
2025/11/3 9:18,KMC2025110301A200,洗浄,昇温,110.2,45.8,0.33,14.6,54.5
2025/11/3 9:19,KMC2025110301A200,洗浄,昇温,112.5,51.9,0.346,14.7,55.3
2025/11/3 9:20,KMC2025110301A200,洗浄,昇温,114.3,57.8,0.358,15,55.4
2025/11/3 9:21,KMC2025110301A200,洗浄,高温保持,100,63.4,0.3,14.9,54.5
2025/11/3 9:22,KMC2025110301A200,洗浄,高温保持,100.2,68.5,0.3,14.8,55
2025/11/3 9:23,KMC2025110301A200,洗浄,高温保持,100.3,95.2,0.3,15.7,55.8
2025/11/3 9:24,KMC2025110301A200,洗浄,高温保持,100.4,95.3,0.3,14.6,55.6
2025/11/3 9:25,KMC2025110301A200,洗浄,高温保持,100.4,95.2,0.3,15.2,54.9
2025/11/3 9:26,KMC2025110301A200,洗浄,高温保持,100.3,95.1,0.3,14.8,55.9
2025/11/3 9:27,KMC2025110301A200,洗浄,高温保持,100.1,95.4,0.3,14.8,55.8
2025/11/3 9:28,KMC2025110301A200,洗浄,高温保持,99.9,95.4,0.3,14.7,54.3
2025/11/3 9:29,KMC2025110301A200,洗浄,高温保持,99.7,95.6,0.3,15.4,55.5
2025/11/3 9:30,KMC2025110301A200,洗浄,高温保持,99.6,95.7,0.3,14.2,55.2
2025/11/3 9:31,KMC2025110301A200,洗浄,冷却,17.4,95.7,0.15,15.4,55.9
2025/11/3 9:32,KMC2025110301A200,洗浄,冷却,16.5,95.8,0.15,14.5,54.3
2025/11/3 9:33,KMC2025110301A200,洗浄,冷却,16.3,91.7,0.15,14.3,54.2
2025/11/3 9:34,KMC2025110301A200,洗浄,冷却,17.8,87.6,0.15,15.8,55.4
2025/11/3 9:35,KMC2025110301A200,洗浄,冷却,17.6,83.9,0.15,15.6,55.4
2025/11/3 9:36,KMC2025110301A200,洗浄,冷却,17.9,80.3,0.15,15.9,54.7
2025/11/3 9:37,KMC2025110301A200,洗浄,冷却,17.1,77,0.15,15.1,55.8
2025/11/3 9:38,KMC2025110301A200,洗浄,冷却,16.8,73.7,0.15,14.8,55.7
2025/11/3 9:39,KMC2025110301A200,洗浄,冷却,17.7,70.8,0.15,15.7,55.7
2025/11/3 9:40,KMC2025110301A200,洗浄,冷却,16.2,67.9,0.15,14.2,55
2025/11/3 9:41,KMC2025110301A200,洗浄,冷却,16.5,65.4,0.15,14.5,54.8
2025/11/3 9:42,KMC2025110301A200,洗浄,冷却,16.8,62.9,0.15,14.8,54.6
2025/11/3 9:43,KMC2025110301A200,洗浄,冷却,16.8,60.8,0.15,14.8,54.1
2025/11/3 9:44,KMC2025110301A200,洗浄,冷却,16.7,58.6,0.15,14.7,54.9
2025/11/3 9:45,KMC2025110301A200,洗浄,冷却,18,56.5,0.15,16,54.1
2025/11/3 9:46,KMC2025110301A200,洗浄,冷却,16.6,54.7,0.15,14.6,55.5
2025/11/3 9:47,KMC2025110301A200,洗浄,冷却,16.2,52.9,0.15,14.2,54.9
2025/11/3 9:48,KMC2025110301A200,洗浄,冷却,17.4,51.2,0.15,15.4,55.8
2025/11/3 9:49,KMC2025110301A200,洗浄,冷却,18,49.6,0.15,16,54.6
2025/11/3 9:50,KMC2025110301A200,洗浄,冷却,17.4,47.9,0.15,15.4,55.4
2025/11/3 9:51,KMC2025110301A200,洗浄,冷却,18.2,46.5,0.15,16.2,54.6
2025/11/3 9:52,KMC2025110301A200,洗浄,冷却,17,45.3,0.15,15,54.9
2025/11/3 9:53,KMC2025110301A200,洗浄,冷却,17.5,43.9,0.15,15.5,54
2025/11/3 9:54,KMC2025110301A200,洗浄,冷却,17.7,42.6,0.15,15.7,54.7
2025/11/3 9:55,KMC2025110301A200,洗浄,冷却,15.1,41.7,0.15,13.1,55
2025/11/3 9:56,KMC2025110301A200,洗浄,冷却,16.5,40.8,0.15,14.5,54.2
2025/11/3 9:57,KMC2025110301A200,洗浄,冷却,18.4,39.9,0.15,16.4,54.9
2025/11/3 9:58,KMC2025110301A200,洗浄,冷却,18,38.9,0.15,16,55.1
2025/11/3 9:59,KMC2025110301A200,洗浄,冷却,17.8,38,0.15,15.8,55.1
2025/11/3 10:00,KMC2025110301A200,洗浄,冷却,18.9,37.3,0.15,16.9,56
2025/11/3 10:01,KMC2025110301A200,洗浄,冷却,16,36.4,0.15,14,55.6
2025/11/3 10:02,KMC2025110301A200,洗浄,冷却,18.5,35.8,0.15,16.5,54.6
2025/11/3 10:03,KMC2025110301A200,洗浄,冷却,15.6,35.2,0.15,13.6,55
2025/11/3 10:04,KMC2025110301A200,洗浄,冷却,16.2,34.4,0.15,14.2,54.4
2025/11/3 10:05,KMC2025110301A200,洗浄,冷却,17.9,33.8,0.15,15.9,55.2
2025/12/1 6:00,KMC2025120101A200,材料仕込み,仕込み開始,7.9,33.3,-0.006,8,45.7
2025/12/1 6:01,KMC2025120101A200,材料仕込み,水投入,8.1,32.9,0.006,8.3,45.6
2025/12/1 6:02,KMC2025120101A200,材料仕込み,水投入,8.6,8.5,0,8.2,45
2025/12/1 6:03,KMC2025120101A200,材料仕込み,冷凍肉投入,8,7.9,0,8.2,44
2025/12/1 6:04,KMC2025120101A200,材料仕込み,冷凍肉投入,8.1,7.5,0,8.3,44.9
2025/12/1 6:05,KMC2025120101A200,材料仕込み,冷凍肉投入,8.1,7.5,0,8.2,45.1
2025/12/1 6:06,KMC2025120101A200,材料仕込み,冷凍野菜投入,7.3,7.5,0,7.4,44.4
2025/12/1 6:07,KMC2025120101A200,材料仕込み,冷凍野菜投入,7.9,7.5,0,7.4,45.7
2025/12/1 6:08,KMC2025120101A200,材料仕込み,冷凍野菜投入,7.3,7.5,0,7.2,44.6
2025/12/1 6:09,KMC2025120101A200,材料仕込み,香辛料投入,9,7.5,0,8.7,44.1
2025/12/1 6:10,KMC2025120101A200,材料仕込み,香辛料投入,8.5,7.5,0,8.1,44.4
2025/12/1 6:11,KMC2025120101A200,材料仕込み,小麦粉投入,7.7,7.5,0,7.6,45
2025/12/1 6:12,KMC2025120101A200,材料仕込み,小麦粉投入,8.9,7.5,0,9,45.8
2025/12/1 6:13,KMC2025120101A200,材料仕込み,調味料投入,8.8,7.5,0,9,45.4
2025/12/1 6:14,KMC2025120101A200,材料仕込み,調味料投入,7.1,7.5,0,7.5,45.9
2025/12/1 6:15,KMC2025120101A200,材料仕込み,撹拌,8.4,7.5,0,8,44.1
2025/12/1 6:16,KMC2025120101A200,材料仕込み,撹拌,6.7,7.5,0,6.6,45.1
2025/12/1 6:17,KMC2025120101A200,材料仕込み,撹拌,7.1,7.8,0,6.8,44
2025/12/1 6:18,KMC2025120101A200,材料仕込み,撹拌,9.5,7.6,0,9.9,45.2
2025/12/1 6:19,KMC2025120101A200,材料仕込み,撹拌,6.8,7.6,0,7.2,45.9
2025/12/1 6:20,KMC2025120101A200,材料仕込み,デッドタイム,6.8,8.1,0,7.2,45.9
2025/12/1 6:21,KMC2025120101A200,材料仕込み,デッドタイム,6.8,8.3,0,7.2,45.9
2025/12/1 6:22,KMC2025120101A200,昇温,,15.2,8.3,0,8,45.5
2025/12/1 6:23,KMC2025120101A200,昇温,,17.3,8.3,0.073,8.3,44.8
2025/12/1 6:24,KMC2025120101A200,昇温,,19.4,8.3,0.132,8.2,44.9
2025/12/1 6:25,KMC2025120101A200,昇温,,21.5,11.2,0.18,8.2,45.5
2025/12/1 6:26,KMC2025120101A200,昇温,,41.5,14,0.22,7.9,44.2
2025/12/1 6:27,KMC2025120101A200,昇温,,57.6,16.6,0.253,7.7,45.1
2025/12/1 6:28,KMC2025120101A200,昇温,,70.4,18.9,0.28,7.8,45
2025/12/1 6:29,KMC2025120101A200,昇温,,80.7,21.3,0.301,8,45
2025/12/1 6:30,KMC2025120101A200,昇温,,88.9,24,0.319,7.7,45.5
2025/12/1 6:31,KMC2025120101A200,昇温,,95.5,26.7,0.334,8.2,45.2
2025/12/1 6:32,KMC2025120101A200,昇温,,100.8,29.6,0.346,8.8,44
2025/12/1 6:33,KMC2025120101A200,昇温,,105.1,32.3,0.356,8.7,44.7
2025/12/1 6:34,KMC2025120101A200,昇温,,108.4,35.1,0.364,7.5,44.6
2025/12/1 6:35,KMC2025120101A200,昇温,,111.1,37.7,0.37,7.7,44
2025/12/1 6:36,KMC2025120101A200,昇温,,113.2,40,0.376,6.9,45
2025/12/1 6:37,KMC2025120101A200,昇温,,114.9,42.5,0.38,8.1,45.3
2025/12/1 6:38,KMC2025120101A200,昇温,,116.3,45.1,0.38,7.4,44
2025/12/1 6:39,KMC2025120101A200,昇温,,117.4,48,0.38,7.4,44.9
2025/12/1 6:40,KMC2025120101A200,昇温,,118.3,50.5,0.38,7.6,44.5
2025/12/1 6:41,KMC2025120101A200,昇温,,118.9,53.4,0.38,7.2,45.3
2025/12/1 6:42,KMC2025120101A200,昇温,,119.5,56.1,0.38,6.7,44.9
2025/12/1 6:43,KMC2025120101A200,昇温,,119.9,58.7,0.38,7.4,45.3
2025/12/1 6:44,KMC2025120101A200,昇温,,120.3,61.1,0.38,7.5,44.6
2025/12/1 6:45,KMC2025120101A200,昇温,,120.7,63.8,0.38,9.1,44.4
2025/12/1 6:46,KMC2025120101A200,昇温,,120.9,66.3,0.38,7.6,44.2
2025/12/1 6:47,KMC2025120101A200,昇温,,121,68.8,0.38,7.4,45.4
2025/12/1 6:48,KMC2025120101A200,昇温,,121.2,71.9,0.38,8.2,45.5
2025/12/1 6:49,KMC2025120101A200,昇温,,121.3,74.6,0.38,7.4,46
2025/12/1 6:50,KMC2025120101A200,昇温,,121.5,77.3,0.38,9.3,45.5
2025/12/1 6:51,KMC2025120101A200,昇温,,121.5,80.1,0.38,6.4,44.2
2025/12/1 6:52,KMC2025120101A200,煮込み,工程切替,121.5,82.3,0.184,8,44.1
2025/12/1 6:53,KMC2025120101A200,煮込み,工程切替,121.5,84.7,0.008,8,44.5
2025/12/1 6:54,KMC2025120101A200,煮込み,加熱ON,93.4,84.7,0.095,8,44.5
2025/12/1 6:55,KMC2025120101A200,煮込み,放熱OFF,83.1,84.7,0.06,8.2,44.6
2025/12/1 6:56,KMC2025120101A200,煮込み,放熱OFF,81.8,85,0.027,8.3,45.8
2025/12/1 6:57,KMC2025120101A200,煮込み,放熱OFF,82.4,85.1,0.022,8.2,44.8
2025/12/1 6:58,KMC2025120101A200,煮込み,放熱OFF,82.8,85.1,0.012,8.1,44.5
2025/12/1 6:59,KMC2025120101A200,煮込み,放熱OFF,81.8,85.1,0.011,7.7,45.2
2025/12/1 7:00,KMC2025120101A200,煮込み,放熱OFF,81.7,85.2,0.002,7.8,44.8
2025/12/1 7:01,KMC2025120101A200,煮込み,加熱ON,93.6,84.9,0.09,7.6,44.5
2025/12/1 7:02,KMC2025120101A200,煮込み,放熱OFF,81.8,84.5,0.06,8,44.6
2025/12/1 7:03,KMC2025120101A200,煮込み,加熱ON,93.5,84.7,0.12,8.4,45.7
2025/12/1 7:04,KMC2025120101A200,煮込み,放熱OFF,82.1,84.7,0.08,8.5,44.6
2025/12/1 7:05,KMC2025120101A200,煮込み,放熱OFF,81.9,85.1,0.053,7.9,44.9
2025/12/1 7:06,KMC2025120101A200,煮込み,放熱OFF,82.7,85.1,0.042,8.1,45.2
2025/12/1 7:07,KMC2025120101A200,煮込み,放熱OFF,81.1,85.1,0.023,8.2,45.8
2025/12/1 7:08,KMC2025120101A200,煮込み,加熱ON,93.3,84.9,0.101,7.6,44.7
2025/12/1 7:09,KMC2025120101A200,煮込み,加熱ON,93.2,84.6,0.16,7.7,45.6
2025/12/1 7:10,KMC2025120101A200,煮込み,放熱OFF,80.9,84.6,0.097,8,44.2
2025/12/1 7:11,KMC2025120101A200,煮込み,加熱ON,93.4,84.8,0.154,8.2,44.3
2025/12/1 7:12,KMC2025120101A200,煮込み,放熱OFF,81.5,84.7,0.084,7.7,45.3
2025/12/1 7:13,KMC2025120101A200,煮込み,放熱OFF,81.8,85.1,0.043,8.5,44.6
2025/12/1 7:14,KMC2025120101A200,煮込み,放熱OFF,81.1,85,0.032,7.8,45.8
2025/12/1 7:15,KMC2025120101A200,煮込み,放熱OFF,82.4,84.9,0.01,7.2,46
2025/12/1 7:16,KMC2025120101A200,煮込み,加熱ON,93,84.9,0.087,7.7,44.7
2025/12/1 7:17,KMC2025120101A200,煮込み,放熱OFF,80.8,84.7,0.056,8.1,45.8
2025/12/1 7:18,KMC2025120101A200,煮込み,加熱ON,94,84.9,0.125,8.8,45.9
2025/12/1 7:19,KMC2025120101A200,煮込み,放熱OFF,81.8,84.5,0.078,8.9,44.1
2025/12/1 7:20,KMC2025120101A200,煮込み,放熱OFF,82.5,85,0.045,8.6,44.7
2025/12/1 7:21,KMC2025120101A200,煮込み,放熱OFF,81.7,85,0.024,7.4,44.1
2025/12/1 7:22,KMC2025120101A200,煮込み,放熱OFF,81.8,85.2,0.013,7.7,45.1
2025/12/1 7:23,KMC2025120101A200,煮込み,放熱OFF,81.9,85.1,0.011,8.2,46
2025/12/1 7:24,KMC2025120101A200,煮込み,加熱ON,93,85,0.09,7.9,45.8
2025/12/1 7:25,KMC2025120101A200,煮込み,放熱OFF,81,84.7,0.06,8.6,44.7
2025/12/1 7:26,KMC2025120101A200,煮込み,放熱OFF,82.7,85,0.043,8.2,45.5
2025/12/1 7:27,KMC2025120101A200,煮込み,加熱ON,93.6,84.8,0.106,7.5,44.2
2025/12/1 7:28,KMC2025120101A200,煮込み,放熱OFF,83.2,84.6,0.067,7.7,45.4
2025/12/1 7:29,KMC2025120101A200,煮込み,放熱OFF,82.2,85.1,0.048,9.1,44.2
2025/12/1 7:30,KMC2025120101A200,煮込み,放熱OFF,81.9,85.1,0.038,9,44.4
2025/12/1 7:31,KMC2025120101A200,煮込み,放熱OFF,81.5,85,0.031,8.2,45.4
2025/12/1 7:32,KMC2025120101A200,煮込み,加熱ON,93.2,84.8,0.112,8.3,44.8
2025/12/1 7:33,KMC2025120101A200,煮込み,放熱OFF,81.2,84.6,0.065,6.9,44.2
2025/12/1 7:34,KMC2025120101A200,煮込み,加熱ON,93.4,84.9,0.131,8.4,46
2025/12/1 7:35,KMC2025120101A200,煮込み,放熱OFF,82,84.7,0.069,8.9,45.8
2025/12/1 7:36,KMC2025120101A200,煮込み,放熱OFF,82.4,85.1,0.046,9.5,44.8
2025/12/1 7:37,KMC2025120101A200,煮込み,放熱OFF,81.8,84.9,0.03,8,44.1
2025/12/1 7:38,KMC2025120101A200,煮込み,放熱OFF,81.1,84.9,0.015,7.7,44.2
2025/12/1 7:39,KMC2025120101A200,煮込み,放熱OFF,81.8,85,0.012,8.2,44.3
2025/12/1 7:40,KMC2025120101A200,煮込み,加熱ON,93.9,84.9,0.083,9.2,45.3
2025/12/1 7:41,KMC2025120101A200,煮込み,加熱ON,93.4,84.4,0.145,8.3,45
2025/12/1 7:42,KMC2025120101A200,煮込み,加熱ON,93.3,84.6,0.193,9.4,44.9
2025/12/1 7:43,KMC2025120101A200,煮込み,放熱OFF,81.7,84.7,0.11,9.3,44.8
2025/12/1 7:44,KMC2025120101A200,煮込み,放熱OFF,82.5,85,0.058,9.7,45.8
2025/12/1 7:45,KMC2025120101A200,煮込み,放熱OFF,82.9,84.9,0.037,7.7,45
2025/12/1 7:46,KMC2025120101A200,煮込み,放熱OFF,81.2,85,0.03,6.9,45.7
2025/12/1 7:47,KMC2025120101A200,煮込み,放熱OFF,81.9,85,0.009,7.9,45.1
2025/12/1 7:48,KMC2025120101A200,煮込み,加熱ON,93.1,85,0.097,7.9,44.5
2025/12/1 7:49,KMC2025120101A200,煮込み,放熱OFF,82.5,84.7,0.068,6.2,44.8
2025/12/1 7:50,KMC2025120101A200,煮込み,加熱ON,94.3,84.8,0.13,6.8,45.9
2025/12/1 7:51,KMC2025120101A200,煮込み,放熱OFF,81.4,84.4,0.07,10,45.1
2025/12/1 7:52,KMC2025120101A200,煮込み,放熱OFF,82.2,85,0.045,8.7,44.3
2025/12/1 7:53,KMC2025120101A200,煮込み,放熱OFF,82.5,85.1,0.033,10.1,45.8
2025/12/1 7:54,KMC2025120101A200,煮込み,デッドタイム,82.5,85.1,0.033,10.1,45.8
2025/12/1 7:55,KMC2025120101A200,煮込み,デッドタイム,82.5,85.2,0.033,10.1,45.8
2025/12/1 7:56,KMC2025120101A200,冷却,,13.4,85.2,0.046,8,45.7
2025/12/1 7:57,KMC2025120101A200,冷却,,13.4,85.2,0.067,8.2,45.3
2025/12/1 7:58,KMC2025120101A200,冷却,,13.4,82,0.086,8.4,45.1
2025/12/1 7:59,KMC2025120101A200,冷却,,13.4,78.9,0.095,8.3,44.1
2025/12/1 8:00,KMC2025120101A200,冷却,,13.4,76.1,0.111,8.2,44.5
2025/12/1 8:01,KMC2025120101A200,冷却,,13.4,73.4,0.115,7.5,44.4
2025/12/1 8:02,KMC2025120101A200,冷却,,13.4,70.7,0.118,7.6,45.7
2025/12/1 8:03,KMC2025120101A200,冷却,,13.4,68.2,0.121,7.9,44.7
2025/12/1 8:04,KMC2025120101A200,冷却,,13.4,65.7,0.127,7.9,44.6
2025/12/1 8:05,KMC2025120101A200,冷却,,13.4,63.5,0.133,8.4,44.7
2025/12/1 8:06,KMC2025120101A200,冷却,,13.4,61.2,0.149,8.5,44.8
2025/12/1 8:07,KMC2025120101A200,冷却,,13.4,59.1,0.149,8.6,44.2
2025/12/1 8:08,KMC2025120101A200,冷却,,13.4,57.2,0.145,8.5,44.9
2025/12/1 8:09,KMC2025120101A200,冷却,,13.4,55.4,0.155,7.2,44.1
2025/12/1 8:10,KMC2025120101A200,冷却,,13.4,53.6,0.157,8.3,44.9
2025/12/1 8:11,KMC2025120101A200,冷却,,13.4,51.7,0.167,7.3,44.9
2025/12/1 8:12,KMC2025120101A200,冷却,,13.4,50.1,0.167,8.8,45
2025/12/1 8:13,KMC2025120101A200,冷却,,13.4,48.3,0.165,8,45
2025/12/1 8:14,KMC2025120101A200,冷却,,13.4,46.8,0.168,8.6,44
2025/12/1 8:15,KMC2025120101A200,冷却,,13.4,45.2,0.163,7.5,44
2025/12/1 8:16,KMC2025120101A200,冷却,,13.4,43.8,0.159,8.1,44
2025/12/1 8:17,KMC2025120101A200,冷却,,13.4,42.4,0.172,7.8,45
2025/12/1 8:18,KMC2025120101A200,冷却,,13.4,41.3,0.183,7.1,44.8
2025/12/1 8:19,KMC2025120101A200,冷却,,13.4,40.1,0.186,6.8,44.2
2025/12/1 8:20,KMC2025120101A200,冷却,,13.4,39,0.185,7.5,45
2025/12/1 8:21,KMC2025120101A200,冷却,,13.4,37.8,0.189,9.2,44.2
2025/12/1 8:22,KMC2025120101A200,冷却,,13.4,36.7,0.182,9.3,44.1
2025/12/1 8:23,KMC2025120101A200,冷却,,13.4,35.5,0.188,7,45.3
2025/12/1 8:24,KMC2025120101A200,冷却,,13.4,34.5,0.195,8.3,44.8
2025/12/1 8:25,KMC2025120101A200,冷却,,13.4,33.8,0.2,6.4,44.7
2025/12/1 8:26,KMC2025120101A200,冷却,,13.4,32.8,0.193,8.6,44.7
2025/12/1 8:27,KMC2025120101A200,冷却,,13.4,31.9,0.188,8.8,45.4
2025/12/1 8:28,KMC2025120101A200,冷却,,13.4,31.2,0.192,6.8,44.1
2025/12/1 8:29,KMC2025120101A200,冷却,,13.4,30.4,0.188,6.9,45.9
2025/12/1 8:30,KMC2025120101A200,冷却,,13.4,29.8,0.179,8.8,45.8
2025/12/1 8:31,KMC2025120101A200,冷却,,13.4,29.2,0.187,6.7,44.8
2025/12/1 8:32,KMC2025120101A200,冷却,,13.4,28.5,0.193,9,44.9
2025/12/1 8:33,KMC2025120101A200,冷却,,13.4,27.8,0.193,7.4,45.6
2025/12/1 8:34,KMC2025120101A200,冷却,,13.4,27.2,0.196,7.7,45.7
2025/12/1 8:35,KMC2025120101A200,冷却,,13.4,26.7,0.202,8.9,44
2025/12/1 8:36,KMC2025120101A200,充填移送,攪拌待機中,13.2,26.2,0,8,44.1
2025/12/1 8:37,KMC2025120101A200,充填移送,攪拌待機中,13.4,25.7,0,8.2,44.4
2025/12/1 8:38,KMC2025120101A200,充填移送,攪拌待機中,13.5,26,0,8.3,44
2025/12/1 8:39,KMC2025120101A200,充填移送,攪拌待機中,13.4,26.2,0,8.4,44.5
2025/12/1 8:40,KMC2025120101A200,充填移送,攪拌待機中,13.5,26.5,0,7.8,45.9
2025/12/1 8:41,KMC2025120101A200,充填移送,攪拌待機中,13.5,26.6,0,8.1,44.5
2025/12/1 8:42,KMC2025120101A200,充填移送,攪拌待機中,13.6,26.7,0,7.8,44.1
2025/12/1 8:43,KMC2025120101A200,充填移送,攪拌待機中,13.4,27,0,8.1,44
2025/12/1 8:44,KMC2025120101A200,充填移送,攪拌待機中,13.4,27.2,0,8.5,45.3
2025/12/1 8:45,KMC2025120101A200,充填移送,攪拌待機中,13.5,27.3,0,7.8,44.2
2025/12/1 8:46,KMC2025120101A200,充填移送,攪拌待機中,13.6,27.4,0,7.9,45.3
2025/12/1 8:47,KMC2025120101A200,充填移送,攪拌待機中,13.4,27.5,0,7.5,44.6
2025/12/1 8:48,KMC2025120101A200,充填移送,攪拌待機中,13.4,27.6,0,8.6,44.8
2025/12/1 8:49,KMC2025120101A200,充填移送,攪拌待機中,13.3,27.8,0,7.5,45.7
2025/12/1 8:50,KMC2025120101A200,充填移送,攪拌待機中,13.2,27.9,0,7.2,45.4
2025/12/1 8:51,KMC2025120101A200,充填移送,攪拌待機中,13.3,28.1,0,7,44.7
2025/12/1 8:52,KMC2025120101A200,充填移送,攪拌待機中,13.4,28.3,0,7.6,44.2
2025/12/1 8:53,KMC2025120101A200,充填移送,攪拌待機中,13.5,28.4,0,8,45.6
2025/12/1 8:54,KMC2025120101A200,充填移送,攪拌待機中,13.6,28.6,0,7.5,44.6
2025/12/1 8:55,KMC2025120101A200,充填移送,攪拌待機中,13.7,28.7,0,7.1,45.3
2025/12/1 8:56,KMC2025120101A200,充填移送,攪拌待機中,13.9,28.8,0,6.9,45.3
2025/12/1 8:57,KMC2025120101A200,充填移送,攪拌待機中,14,28.9,0,8.8,44.8
2025/12/1 8:58,KMC2025120101A200,充填移送,攪拌待機中,14.1,29,0,7.4,45.1
2025/12/1 8:59,KMC2025120101A200,充填移送,攪拌待機中,14.2,29.1,0,6.9,45.3
2025/12/1 9:00,KMC2025120101A200,充填移送,攪拌待機中,14.3,29,0,8.4,45.1
2025/12/1 9:01,KMC2025120101A200,充填移送,攪拌待機中,14.4,29.2,0,9.2,44.1
2025/12/1 9:02,KMC2025120101A200,充填移送,攪拌待機中,14.4,29.2,0,8.4,45.6
2025/12/1 9:03,KMC2025120101A200,充填移送,攪拌待機中,14.3,29.3,0,7.8,44.3
2025/12/1 9:04,KMC2025120101A200,充填移送,攪拌待機中,14.2,29.2,0,8.7,45.1
2025/12/1 9:05,KMC2025120101A200,充填移送,攪拌待機中,14,29.3,0,5.9,44.9
2025/12/1 9:06,KMC2025120101A200,洗浄,荒洗い,13,29.3,0,8,45.5
2025/12/1 9:07,KMC2025120101A200,洗浄,荒洗い,13.4,29.4,0,8.2,45.2
2025/12/1 9:08,KMC2025120101A200,洗浄,荒洗い,13.3,7.8,0,8.3,45.7
2025/12/1 9:09,KMC2025120101A200,洗浄,荒洗い,13,8.1,0,8.1,44.4
